municipio;codEstacao;uf;nomeEstacao;latitude;longitude;data;hora;precipitaÁ„o
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/07/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/07/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/07/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/07/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/07/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/07/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/07/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/07/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/07/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/07/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/07/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/07/2023;11:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/07/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/07/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/07/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/07/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/07/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/07/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/07/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/07/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/07/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/07/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/07/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;01/07/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/07/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/07/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/07/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/07/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/07/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/07/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/07/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/07/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/07/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/07/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/07/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/07/2023;11:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/07/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/07/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/07/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/07/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/07/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/07/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/07/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/07/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/07/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/07/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/07/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;02/07/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/07/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/07/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/07/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/07/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/07/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/07/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/07/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/07/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/07/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/07/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/07/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/07/2023;11:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/07/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/07/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/07/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/07/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/07/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/07/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/07/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/07/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/07/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/07/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/07/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;03/07/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/07/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/07/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/07/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/07/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/07/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/07/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/07/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/07/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/07/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/07/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/07/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/07/2023;11:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/07/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/07/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/07/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/07/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/07/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/07/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/07/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/07/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/07/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/07/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/07/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;04/07/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/07/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/07/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/07/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/07/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/07/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/07/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/07/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/07/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/07/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/07/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/07/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/07/2023;11:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/07/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/07/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/07/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/07/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/07/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/07/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/07/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/07/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/07/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/07/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/07/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;05/07/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;06/07/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;06/07/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;06/07/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;06/07/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;06/07/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;06/07/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;06/07/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;06/07/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;06/07/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;06/07/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;06/07/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;06/07/2023;20:10:00.0;2,95
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;06/07/2023;20:20:00.0;0,39
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;06/07/2023;22:20:00.0;3,15
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;06/07/2023;22:30:00.0;1,18
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;06/07/2023;22:40:00.0;0,79
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;07/07/2023;01:30:00.0;0,2
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;07/07/2023;01:50:00.0;0,2
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;07/07/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;07/07/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;07/07/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;07/07/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;07/07/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;08/07/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;08/07/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;08/07/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;08/07/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;08/07/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;08/07/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;08/07/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;08/07/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;08/07/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;08/07/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;08/07/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;08/07/2023;11:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;08/07/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;08/07/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;08/07/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;08/07/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;08/07/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;08/07/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;08/07/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;08/07/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;08/07/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;08/07/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;08/07/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;08/07/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;09/07/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;09/07/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;09/07/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;09/07/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;09/07/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;09/07/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;09/07/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;09/07/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;09/07/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;09/07/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;09/07/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;09/07/2023;11:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;09/07/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;09/07/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;09/07/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;09/07/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;09/07/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;09/07/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;09/07/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;09/07/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;09/07/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;09/07/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;09/07/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;09/07/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;10/07/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;10/07/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;10/07/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;10/07/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;10/07/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;10/07/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;10/07/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;10/07/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;10/07/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;10/07/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;10/07/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;10/07/2023;11:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;10/07/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;10/07/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;10/07/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;10/07/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;10/07/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;10/07/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;10/07/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;10/07/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;10/07/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;10/07/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;10/07/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;10/07/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;11/07/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;11/07/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;11/07/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;11/07/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;11/07/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;11/07/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;11/07/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;11/07/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;11/07/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;11/07/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;11/07/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;11/07/2023;11:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;11/07/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;11/07/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;11/07/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;11/07/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;11/07/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;11/07/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;11/07/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;11/07/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;11/07/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;11/07/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;11/07/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;11/07/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/07/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/07/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/07/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/07/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/07/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/07/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/07/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/07/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/07/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/07/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/07/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/07/2023;11:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/07/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/07/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/07/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/07/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/07/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/07/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/07/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/07/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/07/2023;20:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/07/2023;21:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/07/2023;22:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;12/07/2023;23:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/07/2023;00:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/07/2023;01:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/07/2023;02:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/07/2023;03:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/07/2023;04:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/07/2023;05:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/07/2023;06:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/07/2023;07:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/07/2023;08:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/07/2023;09:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/07/2023;10:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/07/2023;11:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/07/2023;12:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/07/2023;13:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/07/2023;14:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/07/2023;15:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/07/2023;16:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/07/2023;17:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/07/2023;18:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/07/2023;19:20:00.0;0
AÇU;240020801A;RN;Centro Administrativo;-5,569;-36,913;13/07/2023;20:20:00.0;0
